scenario_id,category,datasets_json,omega,K,N_min,method,ci_low,ci_high,ci_width,clipped,valid,runtime_ms,width_ratio_vs_sim,jaccard_vs_sim,overlap_vs_sim,endpoint_abs_err_vs_sim,center_abs_err_vs_sim
189,multiple,"[[38, 33, 3], [38, 15, 4], [47, 37, 24]]",1.0,2090,68,Simulation (reference),109.0,1004.0,895.0,False,True,2186.479300027713,1.0,1.0,895.0,0.0,0.0
189,multiple,"[[38, 33, 3], [38, 15, 4], [47, 37, 24]]",1.0,2090,68,ehp CI,92.0,150.0,58.0,False,True,1.760499901138246,0.06480446927374302,0.044956140350877194,41.0,871.0,435.5
189,multiple,"[[38, 33, 3], [38, 15, 4], [47, 37, 24]]",1.0,2090,68,Established CI #1,80.97354517775406,169.15922139131334,88.18567621355928,False,True,0.5300999619066715,0.09853148180285953,0.06517605327238281,60.15922139131334,862.8672334309325,431.4336167154663
189,multiple,"[[38, 33, 3], [38, 15, 4], [47, 37, 24]]",1.0,2090,68,Established CI #2,68.0,2090.0,2022.0,True,True,0.18530001398175955,2.2592178770949722,0.4426310583580613,895.0,1127.0,522.5
190,multiple,"[[45, 41, 16], [19, 19, 4]]",1.0,1000,70,Simulation (reference),88.0,159.0,71.0,False,True,647.1147000556812,1.0,1.0,71.0,0.0,0.0
190,multiple,"[[45, 41, 16], [19, 19, 4]]",1.0,1000,70,ehp CI,88.0,159.0,71.0,False,True,0.7724999450147152,1.0,1.0,71.0,0.0,0.0
190,multiple,"[[45, 41, 16], [19, 19, 4]]",1.0,1000,70,Established CI #1,71.4184476423731,180.5751617372009,109.15671409482779,False,True,0.31669996678829193,1.5374185083778562,0.6504409791808144,71.0,38.15671409482779,2.496804689786984
190,multiple,"[[45, 41, 16], [19, 19, 4]]",1.0,1000,70,Established CI #2,,,,False,False,0.011100084520876408,,,,,
191,multiple,"[[49, 43, 18], [40, 21, 5], [32, 47, 15], [39, 26, 16]]",1.0,1000,74,Simulation (reference),83.0,122.0,39.0,False,True,1195.4200000036508,1.0,1.0,39.0,0.0,0.0
191,multiple,"[[49, 43, 18], [40, 21, 5], [32, 47, 15], [39, 26, 16]]",1.0,1000,74,ehp CI,90.0,124.0,34.0,False,True,1.1879000812768936,0.8717948717948718,0.7804878048780488,32.0,9.0,4.5
191,multiple,"[[49, 43, 18], [40, 21, 5], [32, 47, 15], [39, 26, 16]]",1.0,1000,74,Established CI #1,77.56362352417104,134.71719578844943,57.153572264278395,False,True,0.3285999409854412,1.4654762119045743,0.6823720452619096,39.0,18.153572264278395,3.6404096563102257
191,multiple,"[[49, 43, 18], [40, 21, 5], [32, 47, 15], [39, 26, 16]]",1.0,1000,74,Established CI #2,74.0,1000.0,926.0,True,True,0.16119994688779116,23.743589743589745,0.042116630669546434,39.0,887.0,434.5
192,multiple,"[[34, 49, 4], [13, 49, 9]]",1.0,2083,79,Simulation (reference),151.0,1457.0,1306.0,False,True,1462.8138000844046,1.0,1.0,1306.0,0.0,0.0
192,multiple,"[[34, 49, 4], [13, 49, 9]]",1.0,2083,79,ehp CI,129.0,327.0,198.0,False,True,1.4122000429779291,0.15160796324655437,0.13253012048192772,176.0,1152.0,576.0
192,multiple,"[[34, 49, 4], [13, 49, 9]]",1.0,2083,79,Established CI #1,103.59689537147636,332.70959357105124,229.11269819957488,False,True,0.3401999128982425,0.17543085620181845,0.13426125073130088,181.70959357105124,1171.6935110574723,585.8467555287361
192,multiple,"[[34, 49, 4], [13, 49, 9]]",1.0,2083,79,Established CI #2,,,,False,False,0.01109996810555458,,,,,
193,multiple,"[[49, 28, 27], [20, 25, 10]]",1.0,1000,50,Simulation (reference),50.0,56.0,6.0,False,True,639.0628999797627,1.0,1.0,6.0,0.0,0.0
193,multiple,"[[49, 28, 27], [20, 25, 10]]",1.0,1000,50,ehp CI,50.0,55.0,5.0,False,True,0.749099999666214,0.8333333333333334,0.8333333333333334,5.0,1.0,0.5
193,multiple,"[[49, 28, 27], [20, 25, 10]]",1.0,1000,50,Established CI #1,50.0,71.85790219482713,21.857902194827133,True,True,0.32160000409930944,3.6429836991378557,0.2745002675242985,6.0,15.857902194827133,7.928951097413567
193,multiple,"[[49, 28, 27], [20, 25, 10]]",1.0,1000,50,Established CI #2,,,,False,False,0.01170008908957243,,,,,
194,multiple,"[[40, 29, 12], [18, 16, 15], [33, 25, 15], [29, 49, 5]]",1.0,1421,73,Simulation (reference),100.0,212.0,112.0,False,True,1947.8031999897212,1.0,1.0,112.0,0.0,0.0
194,multiple,"[[40, 29, 12], [18, 16, 15], [33, 25, 15], [29, 49, 5]]",1.0,1421,73,ehp CI,86.0,121.0,35.0,False,True,1.5484000323340297,0.3125,0.16666666666666666,21.0,105.0,52.5
194,multiple,"[[40, 29, 12], [18, 16, 15], [33, 25, 15], [29, 49, 5]]",1.0,1421,73,Established CI #1,73.0,106.96756682343803,33.967566823438034,True,True,0.3239000216126442,0.3032818466378396,0.05012638002473406,6.967566823438034,132.03243317656197,66.01621658828098
194,multiple,"[[40, 29, 12], [18, 16, 15], [33, 25, 15], [29, 49, 5]]",1.0,1421,73,Established CI #2,73.0,1421.0,1348.0,True,True,0.15590002294629812,12.035714285714286,0.0830860534124629,112.0,1236.0,591.0
195,multiple,"[[41, 45, 29], [14, 42, 13]]",1.0,1000,57,Simulation (reference),58.0,69.0,11.0,False,True,618.7946000136435,1.0,1.0,11.0,0.0,0.0
195,multiple,"[[41, 45, 29], [14, 42, 13]]",1.0,1000,57,ehp CI,57.0,68.0,11.0,False,True,1.4354001032188535,1.0,0.8333333333333334,10.0,2.0,1.0
195,multiple,"[[41, 45, 29], [14, 42, 13]]",1.0,1000,57,Established CI #1,57.0,80.37686081689856,23.376860816898557,True,True,0.3766999579966068,2.125169165172596,0.4705507760925869,11.0,12.376860816898557,5.188430408449278
195,multiple,"[[41, 45, 29], [14, 42, 13]]",1.0,1000,57,Established CI #2,,,,False,False,0.013699987903237343,,,,,
196,multiple,"[[24, 15, 11], [45, 50, 17], [34, 39, 10]]",1.0,1000,78,Simulation (reference),105.0,174.0,69.0,False,True,942.7472999086604,1.0,1.0,69.0,0.0,0.0
196,multiple,"[[24, 15, 11], [45, 50, 17], [34, 39, 10]]",1.0,1000,78,ehp CI,96.0,144.0,48.0,False,True,0.9794000070542097,0.6956521739130435,0.5,39.0,39.0,19.5
196,multiple,"[[24, 15, 11], [45, 50, 17], [34, 39, 10]]",1.0,1000,78,Established CI #1,78.0,146.36833799766072,68.36833799766072,True,True,0.3130999393761158,0.9908454782269669,0.4309201874756325,41.36833799766072,54.63166200233928,27.31583100116964
196,multiple,"[[24, 15, 11], [45, 50, 17], [34, 39, 10]]",1.0,1000,78,Established CI #2,78.0,1000.0,922.0,True,True,0.15410000924021006,13.36231884057971,0.07483731019522777,69.0,853.0,399.5
197,multiple,"[[22, 34, 2], [8, 48, 5]]",1.0,1870,54,Simulation (reference),54.0,387.0,333.0,False,True,1431.1909000389278,1.0,1.0,333.0,0.0,0.0
197,multiple,"[[22, 34, 2], [8, 48, 5]]",1.0,1870,54,ehp CI,92.0,392.0,300.0,False,True,1.550300046801567,0.9009009009009009,0.8727810650887574,295.0,43.0,21.5
197,multiple,"[[22, 34, 2], [8, 48, 5]]",1.0,1870,54,Established CI #1,78.48751855053781,402.2224493704447,323.7349308199069,False,True,0.36509998608380556,0.9721769694291498,0.8859637912697054,308.5124814494622,39.70996792098249,19.85498396049124
197,multiple,"[[22, 34, 2], [8, 48, 5]]",1.0,1870,54,Established CI #2,,,,False,False,0.012499978765845299,,,,,
198,multiple,"[[42, 33, 2], [44, 43, 22]]",1.0,3465,73,Simulation (reference),73.0,160.0,87.0,False,True,2482.9310999484733,1.0,1.0,87.0,0.0,0.0
198,multiple,"[[42, 33, 2], [44, 43, 22]]",1.0,3465,73,ehp CI,106.0,191.0,85.0,False,True,2.392200054600835,0.9770114942528736,0.4576271186440678,54.0,64.0,32.0
198,multiple,"[[42, 33, 2], [44, 43, 22]]",1.0,3465,73,Established CI #1,91.79476453106705,213.17201654786982,121.37725201680277,False,True,0.31999999191612005,1.3951408277793422,0.48658239460827296,68.20523546893295,71.96678107893686,35.98339053946842
198,multiple,"[[42, 33, 2], [44, 43, 22]]",1.0,3465,73,Established CI #2,,,,False,False,0.009900075383484364,,,,,
199,multiple,"[[29, 35, 10], [47, 45, 39]]",1.0,1000,54,Simulation (reference),59.0,63.0,4.0,False,True,597.5301000289619,1.0,1.0,4.0,0.0,0.0
199,multiple,"[[29, 35, 10], [47, 45, 39]]",1.0,1000,54,ehp CI,56.0,67.0,11.0,False,True,0.7680000271648169,2.75,0.36363636363636365,4.0,7.0,0.5
199,multiple,"[[29, 35, 10], [47, 45, 39]]",1.0,1000,54,Established CI #1,54.0,86.34370869362587,32.34370869362587,True,True,0.41989993769675493,8.085927173406468,0.1236716555262662,4.0,28.34370869362587,9.171854346812935
199,multiple,"[[29, 35, 10], [47, 45, 39]]",1.0,1000,54,Established CI #2,,,,False,False,0.011499971151351929,,,,,
200,heterogeneity,"[[86, 177, 54]]",0.7451860825737591,1410,209,Simulation (reference),239.0,300.0,61.0,False,True,175.92940002214164,1.0,1.0,61.0,0.0,0.0
200,heterogeneity,"[[86, 177, 54]]",0.7451860825737591,1410,209,ehp CI,239.0,300.0,61.0,False,True,15.8000000519678,1.0,1.0,61.0,0.0,0.0
200,heterogeneity,"[[86, 177, 54]]",0.7451860825737591,1410,209,Established CI #1,269.8901325908888,370.5635711128149,100.67343852192607,False,True,0.2261999761685729,1.6503842380643619,0.22886173698714957,30.10986740911119,101.4537037037037,50.72685185185185
200,heterogeneity,"[[86, 177, 54]]",0.7451860825737591,1410,209,Established CI #2,239.0,298.0,59.0,False,True,964.9376000743359,0.9672131147540983,0.9672131147540983,59.0,2.0,1.0
201,heterogeneity,"[[19, 96, 3]]",1.0914329983916375,3040,112,Simulation (reference),270.0,2539.0,2269.0,False,True,524.9421000480652,1.0,1.0,2269.0,0.0,0.0
201,heterogeneity,"[[19, 96, 3]]",1.0914329983916375,3040,112,ehp CI,283.0,2548.0,2265.0,False,True,12.724400032311678,0.998237108858528,0.990342405618964,2256.0,22.0,11.0
201,heterogeneity,"[[19, 96, 3]]",1.0914329983916375,3040,112,Established CI #1,112.0,2284.118931387068,2172.118931387068,False,True,0.2874999772757292,0.95730230559148,0.829880070616839,2014.1189313870682,412.8810686129318,206.4405343064659
201,heterogeneity,"[[19, 96, 3]]",1.0914329983916375,3040,112,Established CI #2,287.0,2467.0,2180.0,False,True,638.613700051792,0.9607756721022477,0.9607756721022477,2180.0,89.0,27.5
202,heterogeneity,"[[70, 179, 27]]",0.8011579998526878,2321,222,Simulation (reference),331.0,556.0,225.0,False,True,307.17790010385215,1.0,1.0,225.0,0.0,0.0
202,heterogeneity,"[[70, 179, 27]]",0.8011579998526878,2321,222,ehp CI,333.0,557.0,224.0,False,True,19.571500015445054,0.9955555555555555,0.9867256637168141,223.0,3.0,1.5
202,heterogeneity,"[[70, 179, 27]]",0.8011579998526878,2321,222,Established CI #1,404.5026379071959,743.6640287594706,339.16139085227474,False,True,0.21189998369663954,1.5073839593434433,0.36712034859987114,151.4973620928041,261.1666666666665,130.58333333333326
202,heterogeneity,"[[70, 179, 27]]",0.8011579998526878,2321,222,Established CI #2,336.0,550.0,214.0,False,True,1656.15119994618,0.9511111111111111,0.9511111111111111,214.0,11.0,0.5
203,heterogeneity,"[[39, 195, 31]]",0.6062706012251988,1227,203,Simulation (reference),211.0,260.0,49.0,False,True,193.8513999339193,1.0,1.0,49.0,0.0,0.0
203,heterogeneity,"[[39, 195, 31]]",0.6062706012251988,1227,203,ehp CI,211.0,260.0,49.0,False,True,6.540900096297264,1.0,1.0,49.0,0.0,0.0
203,heterogeneity,"[[39, 195, 31]]",0.6062706012251988,1227,203,Established CI #1,327.3217913128942,555.8394990096865,228.51770769679229,False,True,0.19509997218847275,4.663626687689638,0.0,0.0,412.1612903225807,206.08064516129036
203,heterogeneity,"[[39, 195, 31]]",0.6062706012251988,1227,203,Established CI #2,212.0,259.0,47.0,False,True,612.5908000394702,0.9591836734693877,0.9591836734693877,47.0,2.0,0.0
204,heterogeneity,"[[174, 154, 117]]",1.8514060048215266,1146,211,Simulation (reference),228.0,266.0,38.0,False,True,173.6483999993652,1.0,1.0,38.0,0.0,0.0
204,heterogeneity,"[[174, 154, 117]]",1.8514060048215266,1146,211,ehp CI,228.0,267.0,39.0,False,True,22.60190004017204,1.0263157894736843,0.9743589743589743,38.0,1.0,0.5
204,heterogeneity,"[[174, 154, 117]]",1.8514060048215266,1146,211,Established CI #1,217.94290730518674,241.81777645549704,23.874869150310303,False,True,0.22249994799494743,0.6282860302713238,0.28752834765196633,13.81777645549704,34.239316239316224,17.119658119658112
204,heterogeneity,"[[174, 154, 117]]",1.8514060048215266,1146,211,Established CI #2,229.0,266.0,37.0,False,True,1407.287499983795,0.9736842105263158,0.9736842105263158,37.0,1.0,0.5
205,heterogeneity,"[[48, 59, 23]]",1.5910440410672577,1000,84,Simulation (reference),112.0,211.0,99.0,False,True,144.08700005151331,1.0,1.0,99.0,0.0,0.0
205,heterogeneity,"[[48, 59, 23]]",1.5910440410672577,1000,84,ehp CI,112.0,210.0,98.0,False,True,6.65700004901737,0.98989898989899,0.98989898989899,98.0,1.0,0.5
205,heterogeneity,"[[48, 59, 23]]",1.5910440410672577,1000,84,Established CI #1,95.45153041533092,153.43977393249517,57.98824351716425,False,True,0.18919992726296186,0.5857398335067096,0.35863542010939264,41.43977393249517,74.1086956521739,37.05434782608695
205,heterogeneity,"[[48, 59, 23]]",1.5910440410672577,1000,84,Established CI #2,114.0,206.0,92.0,False,True,479.0540999965742,0.9292929292929293,0.9292929292929293,92.0,7.0,1.5
206,heterogeneity,"[[167, 144, 91]]",1.042478250820282,1322,220,Simulation (reference),246.0,293.0,47.0,False,True,182.30420001782477,1.0,1.0,47.0,0.0,0.0
206,heterogeneity,"[[167, 144, 91]]",1.042478250820282,1322,220,ehp CI,246.0,293.0,47.0,False,True,25.64990008249879,1.0,1.0,47.0,0.0,0.0
206,heterogeneity,"[[167, 144, 91]]",1.042478250820282,1322,220,Established CI #1,243.07183558156248,288.3622303525035,45.29039477094102,False,True,0.32079999800771475,0.9636254206583196,0.8484636045794614,42.3622303525035,7.565934065934016,3.782967032967008
206,heterogeneity,"[[167, 144, 91]]",1.042478250820282,1322,220,Established CI #2,247.0,292.0,45.0,False,True,1456.3218998955563,0.9574468085106383,0.9574468085106383,45.0,2.0,0.0
207,heterogeneity,"[[93, 152, 54]]",1.385533645978895,1309,191,Simulation (reference),248.0,349.0,101.0,False,True,161.1485000466928,1.0,1.0,101.0,0.0,0.0
207,heterogeneity,"[[93, 152, 54]]",1.385533645978895,1309,191,ehp CI,248.0,350.0,102.0,False,True,16.264500096440315,1.00990099009901,0.9901960784313726,101.0,1.0,0.5
207,heterogeneity,"[[93, 152, 54]]",1.385533645978895,1309,191,Established CI #1,236.44737643599126,319.3396606010458,82.89228416505455,False,True,0.23840006906539202,0.8207156848025203,0.6338338311632061,71.33966060104581,41.21296296296293,20.606481481481467
207,heterogeneity,"[[93, 152, 54]]",1.385533645978895,1309,191,Established CI #2,249.0,349.0,100.0,False,True,946.8678999692202,0.9900990099009901,0.9900990099009901,100.0,1.0,0.5
208,heterogeneity,"[[142, 173, 44]]",1.195322648219671,2792,271,Simulation (reference),499.0,794.0,295.0,False,True,375.62599999364465,1.0,1.0,295.0,0.0,0.0
208,heterogeneity,"[[142, 173, 44]]",1.195322648219671,2792,271,ehp CI,496.0,794.0,298.0,False,True,47.318800003267825,1.0101694915254238,0.9899328859060402,295.0,3.0,1.5
208,heterogeneity,"[[142, 173, 44]]",1.195322648219671,2792,271,Established CI #1,443.73301658374453,683.8238015980735,240.09078501432896,False,True,0.19320007413625717,0.8138670678451829,0.5276654961750415,184.8238015980735,165.44318181818198,82.72159090909099
208,heterogeneity,"[[142, 173, 44]]",1.195322648219671,2792,271,Established CI #2,499.0,788.0,289.0,False,True,3215.0012999773026,0.9796610169491525,0.9796610169491525,289.0,6.0,3.0
209,heterogeneity,"[[67, 77, 21]]",0.7179875866842866,1229,123,Simulation (reference),169.0,290.0,121.0,False,True,157.14859997387975,1.0,1.0,121.0,0.0,0.0
209,heterogeneity,"[[67, 77, 21]]",0.7179875866842866,1229,123,ehp CI,168.0,290.0,122.0,False,True,10.99360000807792,1.0082644628099173,0.9918032786885246,121.0,1.0,0.5
209,heterogeneity,"[[67, 77, 21]]",0.7179875866842866,1229,123,Established CI #1,172.0708817558131,321.6434039584726,149.5725222026595,False,True,0.1970999874174595,1.2361365471294175,0.7725791956019933,117.9291182441869,34.71428571428572,17.35714285714286
209,heterogeneity,"[[67, 77, 21]]",0.7179875866842866,1229,123,Established CI #2,170.0,284.0,114.0,False,True,687.3439999762923,0.9421487603305785,0.9421487603305785,114.0,7.0,2.5
210,heterogeneity,"[[167, 109, 72]]",1.6423013821180574,1265,204,Simulation (reference),250.0,333.0,83.0,False,True,159.23970006406307,1.0,1.0,83.0,0.0,0.0
210,heterogeneity,"[[167, 109, 72]]",1.6423013821180574,1265,204,ehp CI,251.0,333.0,82.0,False,True,18.135300022549927,0.9879518072289156,0.9879518072289156,82.0,1.0,0.5
210,heterogeneity,"[[167, 109, 72]]",1.6423013821180574,1265,204,Established CI #1,235.2805277032943,293.7194722967057,58.43894459341141,False,True,0.18540001474320889,0.7040836698001375,0.4473977526603934,43.7194722967057,54.0,27.0
210,heterogeneity,"[[167, 109, 72]]",1.6423013821180574,1265,204,Established CI #2,251.0,332.0,81.0,False,True,1022.6954999379814,0.9759036144578314,0.9759036144578314,81.0,2.0,0.0
211,heterogeneity,"[[161, 108, 33]]",0.5256146112152116,2635,236,Simulation (reference),328.0,484.0,156.0,False,True,345.35029996186495,1.0,1.0,156.0,0.0,0.0
211,heterogeneity,"[[161, 108, 33]]",0.5256146112152116,2635,236,ehp CI,329.0,484.0,155.0,False,True,32.68170007504523,0.9935897435897436,0.9935897435897436,155.0,1.0,0.5
211,heterogeneity,"[[161, 108, 33]]",0.5256146112152116,2635,236,Established CI #1,407.04439077782956,689.3343971009584,282.29000632312886,False,True,0.2012000186368823,1.8095513225841593,0.2129761512869994,76.95560922217044,284.378787878788,142.189393939394
211,heterogeneity,"[[161, 108, 33]]",0.5256146112152116,2635,236,Established CI #2,330.0,480.0,150.0,False,True,2353.927099960856,0.9615384615384616,0.9615384615384616,150.0,6.0,1.0
212,heterogeneity,"[[50, 164, 23]]",0.6262744991760952,1783,191,Simulation (reference),244.0,385.0,141.0,False,True,224.92690000217408,1.0,1.0,141.0,0.0,0.0
212,heterogeneity,"[[50, 164, 23]]",0.6262744991760952,1783,191,ehp CI,244.0,385.0,141.0,False,True,10.993300005793571,1.0,1.0,141.0,0.0,0.0
212,heterogeneity,"[[50, 164, 23]]",0.6262744991760952,1783,191,Established CI #1,338.0772822877244,657.48793510358,319.41065281585554,False,True,0.21759991068392992,2.265323778835855,0.1134802583792954,46.922717712275585,366.5652173913044,183.2826086956522
212,heterogeneity,"[[50, 164, 23]]",0.6262744991760952,1783,191,Established CI #2,246.0,379.0,133.0,False,True,760.295599931851,0.9432624113475178,0.9432624113475178,133.0,8.0,2.0
213,heterogeneity,"[[110, 134, 21]]",0.6481707283696483,3510,223,Simulation (reference),409.0,775.0,366.0,False,True,471.7425999697298,1.0,1.0,366.0,0.0,0.0
213,heterogeneity,"[[110, 134, 21]]",0.6481707283696483,3510,223,ehp CI,404.0,770.0,366.0,False,True,46.881900052540004,1.0,0.9730458221024259,361.0,10.0,5.0
213,heterogeneity,"[[110, 134, 21]]",0.6481707283696483,3510,223,Established CI #1,457.80430419257334,959.7195053312363,501.91520113866295,False,True,0.20330003462731838,1.3713530085755818,0.575965973125731,317.19569580742666,233.52380952380963,116.76190476190482
213,heterogeneity,"[[110, 134, 21]]",0.6481707283696483,3510,223,Established CI #2,409.0,754.0,345.0,False,True,3292.4963000696152,0.9426229508196722,0.9426229508196722,345.0,21.0,10.5
214,heterogeneity,"[[118, 103, 48]]",1.3547559388175823,1267,173,Simulation (reference),237.0,350.0,113.0,False,True,157.58100000675768,1.0,1.0,113.0,0.0,0.0
214,heterogeneity,"[[118, 103, 48]]",1.3547559388175823,1267,173,ehp CI,237.0,349.0,112.0,False,True,17.174500040709972,0.9911504424778761,0.9911504424778761,112.0,1.0,0.5
214,heterogeneity,"[[118, 103, 48]]",1.3547559388175823,1267,173,Established CI #1,213.67701054185645,295.0834061248102,81.40639558295376,False,True,0.20220002625137568,0.7204105803801218,0.42607198063716223,58.08340612481021,78.23958333333334,39.119791666666686
214,heterogeneity,"[[118, 103, 48]]",1.3547559388175823,1267,173,Established CI #2,238.0,347.0,109.0,False,True,1013.2567000109702,0.9646017699115044,0.9646017699115044,109.0,4.0,1.0
215,heterogeneity,"[[151, 181, 136]]",1.698785358934362,1005,196,Simulation (reference),198.0,213.0,15.0,False,True,120.4651000443846,1.0,1.0,15.0,0.0,0.0
215,heterogeneity,"[[151, 181, 136]]",1.698785358934362,1005,196,ehp CI,198.0,213.0,15.0,False,True,18.448199960403144,1.0,1.0,15.0,0.0,0.0
215,heterogeneity,"[[151, 181, 136]]",1.698785358934362,1005,196,Established CI #1,196.46348297651144,208.77181114113563,12.308328164624186,False,True,0.19419996533542871,0.8205552109749458,0.6513954012102604,10.771811141135629,5.764705882352928,2.882352941176464
215,heterogeneity,"[[151, 181, 136]]",1.698785358934362,1005,196,Established CI #2,198.0,213.0,15.0,False,True,1012.5211999984458,1.0,1.0,15.0,0.0,0.0
216,heterogeneity,"[[182, 97, 90]]",1.08768126928725,1000,189,Simulation (reference),191.0,208.0,17.0,False,True,122.64710001181811,1.0,1.0,17.0,0.0,0.0
216,heterogeneity,"[[182, 97, 90]]",1.08768126928725,1000,189,ehp CI,190.0,207.0,17.0,False,True,12.267899932339787,1.0,0.8888888888888888,16.0,2.0,1.0
216,heterogeneity,"[[182, 97, 90]]",1.08768126928725,1000,189,Established CI #1,200.37374204881084,232.07625795118915,31.70251590237831,False,True,0.1957999775186181,1.8648538766104887,0.18566097136334644,7.62625795118916,33.44999999999999,16.724999999999994
216,heterogeneity,"[[182, 97, 90]]",1.08768126928725,1000,189,Established CI #2,191.0,207.0,16.0,False,True,682.2089999914169,0.9411764705882353,0.9411764705882353,16.0,1.0,0.5
217,heterogeneity,"[[157, 197, 106]]",0.7674531542744129,1459,248,Simulation (reference),265.0,300.0,35.0,False,True,183.5597000317648,1.0,1.0,35.0,0.0,0.0
